reach_id,fit_method,nobs,med_flow_area,med_wse,med_width,h_break_0,h_break_1,h_break_2,h_break_3,m_1,m_2,m_3,y0_1,y0_2,y0_3,ormse,mor
45349300111,simple,19,696.2869366715022,374.7681970256237,215.82763114233876,371.3475222539003,372.9333070170144,377.5358983580483,387.19089999999466,15.735639561296834,4.694635808627438,8.984475168640905e-09,-5661.130608819161,-1543.5725665488972,228.82097753316324,33.83399345791478,27.10748762218105
45349100031,simple,18,564.6101385775255,331.758059188155,232.21778403638655,329.0678181785987,331.3573972302503,332.41210102880825,335.3194893584899,12.340486332909837,29.19209518687014,0.39491751751254883,-3868.5898098050075,-9452.495058795534,120.03527397550342,26.88111299756838,22.27324604117396
45349100041,simple,18,464.63824255928193,333.6776499998935,157.74779684948726,330.7321999996229,333.03076666666664,335.32933333333335,337.627899999693,1.776308975503807e-06,5.759164694781596e-07,1.3867036097286098e-06,157.7472049113994,157.74760467903315,157.74733279831437,38.12457370073916,34.26109108823033
45347300011,simple,18,79.73980275075883,111.42041176740207,175.82980916903762,111.09467104570938,114.46770050774498,115.45244287767946,117.81901147835848,201.41518286640306,4.099873583344477e-07,121.11882293032974,-22265.93280201218,789.5999811216209,-13193.863957320003,76.68254360405412,63.102615834399735
45349900981,simple,17,56.59370050532743,594.7015687793498,52.57456256892101,593.5770704535636,594.2564900002369,595.0658514586686,596.4108918720525,3.948429334499942,3.9484292913572827,3.9484293106672923,-2295.562556853397,-2295.5625312155917,-2295.562542706319,16.355368556602006,14.924868046523034
45349100071,simple,17,454.6763425350364,341.1835000000014,205.83586237920886,338.9644911616863,340.05379972007387,341.26776666666666,342.420199999977,4.038063529269135,4.447285860550524e-08,3.142289132962057e-08,-1167.3229843100532,205.8358472058033,205.8358516593365,44.51427342375728,37.65988697588622
45349100061,simple,17,499.37021585725597,341.1587000009298,224.23450128694876,338.93170000761756,340.07803333333334,341.22436666666664,342.3706999951997,1.8185435389770762e-05,3.698307979715831e-06,4.2119718924477905e-06,224.22831282311913,224.2332395770062,224.23306430236303,44.672695598929046,37.02049076150548
45349100111,simple,16,119.51238228054717,343.6991898541478,195.08624535557374,343.053321444014,345.93969593293286,348.515984018986,354.62220442909984,39.32505123820234,9.523863834527456,3.1644868147581766,-13320.902006187423,-3011.488297319784,-795.1437575271676,51.084634249740134,43.75147082379836
45347900021,set,16,5909.75605690293,331.6336179862328,1649.7574645040513,325.5856226993408,328.2652,330.9989,334.0828681431608,201.93172475894093,228.79062947464843,162.4398444417489,-65365.94898457754,-74182.7927128602,-52220.755852833994,163.84817369026987,113.54874300481194
45343000021,simple,15,411.3824651463801,28.69259801938199,393.8411863306128,27.584196157061065,32.20550266697688,37.53987300587874,42.91120000035688,55.05395507967938,18.419318205193232,1.669301440071556e-06,-1185.799816147741,-5.9629205825960065,685.4958830271175,69.11134258820498,40.49051946624211
45350000195,rectangular,15,679.6752645972001,1.0456,1574.415716,0.6139,0.8806666666666667,1.1474333333333333,1.4142,0.0,0.0,0.0,1574.415716,1574.415716,1574.415716,228.86322249659995,185.53110533333333
45341000101,simple,15,3806.891486702316,26.50600000175024,1013.0099790434547,22.747999999442644,26.900693536543454,30.612464563047396,33.67139999993326,2.3833233400538278e-06,98.15022990710233,2.6909143239894907e-08,1013.0099158710863,-1627.2992752881066,1377.321158774258,125.5185245316001,98.97150322821635
45341000081,simple,15,685.474716395292,16.09540304310816,792.6482686966355,15.237565887655059,18.5299417963264,19.147636323168747,24.29309999998091,67.12046151635053,217.5429993987669,5.256413293989999e-07,-287.682611848457,-3075.0034836652844,1090.4307434088512,47.92334969645841,36.670279675648395
45343000041,simple,14,1053.5843771296531,33.5414103751065,540.8982322046502,31.225503149277444,35.287135869089454,37.670720742098354,46.017399999698576,63.10741589179482,74.42098668536708,2.56534889215334e-07,-1575.8135019345575,-1975.0370116920465,828.4551854199145,76.17982865762289,56.622280147499616
45349300141,simple,14,463.7457951477991,382.11560000000077,200.24202171099773,379.5168860898517,381.5198986669129,387.2250595554193,388.9395043857539,29.42228223257749,4.298750333084817e-08,17.363321752433407,-11024.944114236887,200.2420052848021,-6523.271277735294,71.29727792306964,57.950734464015206
45349300011,simple,14,399.8066611509712,355.87750850190173,172.63750309945124,353.4785436528987,358.1650005752815,361.99581030663154,365.52350120646145,5.006833939267293,36.24467596029305,16.844626186726405,-1609.182084689755,-12797.483790120998,-5774.747052349755,37.02920789380873,30.198730473434892
45347100011,simple,13,75.19519097160082,97.29136453483468,246.53206111612963,96.89752435490662,99.44157953838231,100.16783770110094,104.01381308608192,193.4316313866619,111.49231034244625,18.30707228913684,-18572.695300691365,-10424.519789751948,-1090.355988289597,20.915318050266592,15.740689501725937
45347700071,simple,12,33231.223029747605,332.50814778489456,5974.76998133181,326.2257201565963,328.5955476440519,328.73232348077397,333.7514279345625,372.1175311401277,233.60924419524463,202.31973737713926,-117097.26983304371,-71584.06343115037,-61298.19115426707,133.49556996048506,103.37455128131114
45345000051,simple,12,384.36132145521697,95.64607019459139,642.1091922878713,95.02344863211151,97.25263404022982,98.35734998017709,101.7398094990753,201.15086082656995,337.6609665982546,11.992452057934925,-18597.18016203272,-31873.147521439434,158.74454072717853,35.551720892527655,28.206730406586782
45345000031,simple,11,612.2986360928044,88.60856299513422,626.8255187599552,87.46357314552047,89.49945133529131,92.50739895221056,93.88287714825329,147.94217936113114,36.99252604628482,205.71280707532404,-12482.11840079828,-2552.1853032787485,-18160.059651761163,28.99035973470452,24.671829984116982
45349100171,simple,11,264.7897050335887,354.76665431582046,204.87783395212682,353.4523565592149,358.1889990984405,359.17569258828377,364.0176999999436,6.635853005651742,53.41060845033807,5.871993298135445e-06,-2149.301535394523,-18903.50437120105,280.2858014335081,27.079646440963657,20.936886719110117
45349500071,simple,10,466.8013318330486,409.78752151137695,197.95144748310514,407.2694302565489,408.15571915458503,409.7676036176115,410.84202429035474,83.5947270682485,5.2015511581004815e-05,63.406890948823005,-33922.97762694776,196.66708669592597,-25785.401355974966,30.73402163419511,23.37777089640817
45349500081,set,10,389.54073385699303,412.091369581663,151.8747898781819,409.2211446925001,410.4580666666667,411.6949333333333,412.93171979787843,50.5307978382824,7.40179170809815e-07,8.614058408861483,-20592.3137238614,148.45956015166539,-3397.9043374859875,47.20690405437113,35.73909803792385
45349100151,simple,10,976.2161310150987,354.48154402205074,207.85923514327902,349.4532052113435,354.19491712745776,356.8661852818911,361.23569999998824,2.400424779180752,28.426877242168555,1.1274293628493486e-05,-650.5127317532088,-9868.949905002895,275.6373124722663,18.166770120134814,11.130195183828286
45349100141,simple,9,1180.1204000933358,354.4972000001857,253.88893126039588,349.55880139237786,354.49719237529314,356.2066928681821,358.804800116362,6.0537922317252475,6.950137173063297e-07,4.402629201883826,-1892.1634181098332,253.88868487997914,-1314.3570554785015,16.949291717589436,13.21003947638271
45349300051,simple,9,689.3817642071808,364.54150000012265,161.32819466901364,360.2355988914822,362.8330074268411,364.74839867730003,365.7783061831317,1.5796200853959526,5.552200240031795e-07,61.47095737295588,-411.81011245563263,161.32799226827325,-22260.105072162347,26.143244528835815,22.39520048355373
45349300071,set,9,177.2937756286483,365.2206999999995,112.63183769214078,363.64660000003187,364.80853333333334,365.97046666666665,367.1325048485205,7.094183046224811e-08,6.17100112103631e-08,76.28499372228138,112.63181178652158,112.63181515436729,-27805.42291447594,27.07538417263823,19.405786065015878
45349500181,simple,9,96.99837088363711,430.8454000000343,153.48580934394766,430.17079458257444,430.6185930712019,431.73005307213253,432.42404842753797,61.235552784622676,7.897397365788337e-08,38.023167844930846,-26215.681776725498,153.4857753183744,-16262.258462248787,36.068626036538554,28.63873918130394
45349500161,simple,9,197.953064653193,426.5854000000102,210.5699854163797,425.53120406264077,426.0356137329674,429.14844999999997,429.49405582102025,187.51977359805485,3.747484005369946e-08,225.01509021982463,-79679.53184651863,210.56996943016006,-96354.30720893547,32.79839779508851,22.117726507894226
45347700081,simple,9,70.7911204031443,302.70410000008854,29.33131247887872,300.2906000001997,303.858046611706,304.34070615233486,307.3647999994982,7.784493279260551e-07,336.2296308619938,6.260216831513621e-07,29.331076839075514,-102136.74753332324,191.6155620309756,35.963158726427054,24.694926983792758
45349900281,simple,9,143.10349914887775,534.0228450773141,97.26998228882803,532.3608000001929,532.5654635453727,533.7322980508782,534.2352731700902,3.812325929134743e-06,8.635245569911849e-07,45.55735957218048,84.03139561214284,84.0329660419125,-24231.4007906572,37.18513570098736,33.980726324249055
45345000041,set,9,763.8328733477538,93.3325215605097,461.5337221180416,91.33269999997431,93.32603333333334,95.31936666666667,97.31269999998868,4.3653653126221105e-08,312.88956563536914,4.176597101233161e-09,459.5036194610604,-28741.238408603564,1083.196823970141,281.43189760278705,189.31077219113487
45349900081,set,8,92.81547376792878,470.98237371008406,85.30824709485933,468.9891001214572,472.2887,475.5865,478.88430049774905,38.29233918021823,6.841943968270709,6.945115850544901,-17949.708554915975,-3096.0422857790563,-3145.1094401682512,33.998843227763196,26.910821556055755
45349300091,simple,8,63.436200852251204,370.1005500020552,163.43218224084507,369.7124000050365,370.0281,370.3438,370.6594999954982,1.1678902128882344e-05,4.415223803664648e-06,6.257079718368962e-06,163.42786039903683,163.43054816408693,163.42986604416842,37.85822737564546,32.47294786531865
45349300061,simple,8,442.69372096511506,364.6735999999985,137.8335267593052,361.46180000003415,361.8950937673149,365.09270218815755,365.7739149480007,2.2636099644069397e-07,5.130844933842283e-08,83.32208367943645,137.8334446978103,137.83350804846827,-30282.45115569246,16.31195980215873,13.023398035162558
45349500101,simple,7,320.52121817166335,416.0547000018289,203.9458067506458,414.4831000025151,415.1429,415.80269999999996,416.46249999877875,1.8755201981396712e-05,9.829278831512536e-06,3.54983101314022e-06,203.93801328180592,203.94171881541544,203.94432982676858,30.888590480611164,27.275853174691868
45347200011,simple,7,72.56549565773457,116.42336505715741,317.25194749473303,116.05261636698485,116.61766615940911,117.22843125724678,117.82908041339513,686.7824633790498,164.69068359177078,44.29543693358994,-79640.27350133822,-18755.14862153357,-4641.402724965747,13.83076037641426,10.447179118738774
45349100091,simple,6,663.9572516227054,343.05869999986925,225.38350211704758,340.1128000004404,341.3175,342.5222,343.726899999842,7.216237995176777e-06,5.543024269664214e-07,5.744208840835343e-07,225.3810381128064,225.38331194798158,225.38330505696584,26.74490407045572,22.1331132154798
